Date,SPY,France,Germany,UK,Italy,Sweden,Spain,Denmark,Switzerland,Finland,Korea,Japan,China,Hong Kong,Canada,Australia
2024-02-02,1.4238607429867933,-0.5485931662730925,-0.2545763401991086,-0.2567104216782523,1.1159024326014677,-0.09408684667119305,1.2670369701342832,1.010450524954698,-1.320882174833904,-2.2694205138748758,5.51731637592785,1.1382854140949084,-6.187526074276994,-2.624528897433276,-0.1902986958210784,1.9059216171380955
2024-02-09,1.3856403722908528,0.7278498841207792,0.04899491164060965,-0.5633235157737504,1.4258740803437808,-0.6537430257684385,-1.6486995341614907,1.5519041546117052,-1.3176497328452053,-2.0265471937939927,0.19156465785623578,2.0449193659817677,4.972286217384125,1.3713566864585358,-0.3580727689160623,-0.7091474445901857
2024-02-16,-0.337178629738244,1.5777684261282454,1.12805041281423,1.8368868798353866,1.8487610733085136,2.4017820744761664,-0.10305780927358787,0.9559156172772143,1.9747436514431005,1.789342868840782,1.0853613552659125,4.3087465884091625,0.0,3.768309562257377,1.1708933276873612,0.17659062820352123
2024-02-23,1.6696286306335573,2.5552960346988396,1.7636435976695397,-0.07002853441168133,3.0536997352829998,1.101324666542891,2.4700518803746574,-0.5353630631393713,1.6457945970774546,-0.48642533071140415,0.7150493565449834,1.5886861036425115,4.849362440037219,2.361691307598268,0.7414498403775394,-0.1919447841706612
2024-03-01,0.984546327151059,-0.4080778089357917,1.8125854034507505,-0.3088356966468253,0.7125164368062098,1.06920854809478,-0.6504986536188362,1.4902054654394314,-0.024701253291303793,-0.39185078652436145,-0.9498760810363494,2.0771561379850034,0.736765124907035,-0.815622795913884,0.650071810629349,1.3344497186773996
2024-03-08,-0.22034004136185503,1.1827304516289328,0.4479229668968854,-0.2967758501464357,1.4270966174773747,1.0648006305727264,2.394507489773434,1.920674100679709,1.333050235289135,-0.34055184748605916,1.4377294800836715,-0.555936722203898,0.6276477629785226,-1.4228919871251855,0.8588352388605225,1.3091290676681355
2024-03-15,-0.05979765841291895,1.6983079992633154,0.6856243961070652,0.8838427785029968,1.6045982517063795,1.8458884478408821,2.8353259824636323,-1.684505822038218,0.24890432544002472,-0.5087118438455884,-0.504038997645806,-2.4724790999224533,0.2828919726968193,2.247246500346267,0.5138549453709063,-2.2518184696380783
2024-03-22,2.232126587374683,-0.15224942135710906,1.5013341768692179,2.633486069981683,1.190335886859173,0.028416679289877678,3.258190697781571,1.2494851979607757,-0.20674357582330938,0.3489232423359967,3.0642996208956275,5.634001523439536,-0.2161321614359113,-1.3242112925728189,0.6174157197909258,1.3076450141812357
2024-03-29,0.35688036343348717,0.6610669505338507,1.5739411964309058,0.27361580122939877,1.18215699976707,-0.6340928132005486,1.2007402927599164,-0.40742861725757695,0.6731850228778313,-0.378807189013719,-0.07022498108473219,-1.2692790728734193,-0.22529090897877024,0.25424584524431637,0.8319667117365315,1.6253545813738945
2024-04-05,-0.8870911313892615,-1.760941568051122,-1.7166491254103855,-0.5205832285713807,-2.1266187050359764,-0.5348898489301868,-1.4321024232852642,-1.0965681075950973,-2.0002647361463066,1.538767377490835,-1.1803527689650872,-3.411895813442578,0.9249379045037864,1.1032910165024834,0.4393936510353136,-1.5651723991026656
2024-04-12,-1.4621042462010791,-0.6262007056152874,-1.3464551529075997,1.0668406848528322,-0.72623562964923,0.08742978934683787,-2.106998900696222,-0.8366238624778588,-1.010891470204489,-0.1231886400002602,-1.1933451370481851,1.3630272655543507,-1.6232314834523809,-0.01333699730936555,-1.6366952813983704,0.190399101290617
2024-04-19,-3.071348208874014,0.14455528343586543,-1.0761711678149877,-1.2469382422180542,0.4679540338822452,-0.19624816589475236,0.40707467714766743,-1.0640370552074896,-0.7309556849105281,-0.27991861978773347,-3.354436861699439,-6.211990497358721,1.5163854167357327,-2.975475690313789,-0.42282926655251574,-2.8350982935516966
2024-04-26,2.645605879482349,0.8205773183226572,2.3884637034648826,3.088943696859081,0.9669241200400913,2.2233543143328927,3.96197035626078,0.9004794162770002,0.4242052354550774,0.14419126881606292,2.487401635547881,2.337331226583328,0.7625778067270161,8.795601943212628,0.7419445932425717,0.11364816880814477
2024-05-03,0.5961588439398424,-1.615560447882114,-0.8777604236066772,0.9054300729860465,-1.813138686131388,-0.6888952333443998,-2.6885717512482143,-0.769984038035143,-0.6291264282167641,1.2258053248249468,0.764204902646326,0.7942809710626664,0.5241460928192998,4.6726106400864165,-0.09922450021025986,0.7009081210249679
2024-05-10,1.8678317645969278,3.287056601409466,4.2843414848441785,2.6821672208863445,3.056885426268985,3.4561917877527604,2.3105180260603264,2.319930140238058,4.264633407143981,3.256438186228583,1.9053811035842916,-0.018205159272666194,1.6014483505739419,2.6399755340328346,1.6471199028857075,1.572945340149423
2024-05-17,1.6530653019931618,-0.6282853272521871,-0.3645141197201496,-0.16007019745117868,2.140981619874771,-0.9768430276568929,2.000812167957311,2.690767599877253,2.418728011931748,1.29781934738058,-0.11034362264342734,1.4603257579813844,-0.016523456923889235,3.110839759062456,0.7015137333517663,0.8439786081268608
2024-05-24,-0.0018606756678640757,-0.888029203014995,-0.05908112251626907,-1.2196738559751452,-2.565044210288425,0.8569690741129454,-0.7212425638375208,-0.5504692498525032,-0.8829550198419689,-0.5919393662865646,-1.3587222415968991,-0.36421520410402364,-2.0657657120696893,-4.831179265976315,-0.643211327140647,-1.1107673752589253
2024-05-31,-0.39099647042101227,-1.2612782375533538,-1.0454492501048795,-0.5073485227929941,0.0028993070656069264,-0.7772871916079227,0.6757958385203544,0.47393241765181227,0.5796337078362912,-1.1099321567236364,-1.900583281327639,-0.4093838682823425,-0.06662969759128057,-2.8444935266641935,-0.23207299142715687,-0.33516100751131983
2024-06-07,1.2591006575882746,0.11172066315450202,0.3207388491855978,-0.36252022360133695,0.487069465383283,0.7484347568634808,0.7322062411676322,1.6698667375448784,2.1156767650366115,-0.4953784378883719,3.2675610921045317,0.5093321744192636,-1.1511528454031916,1.5893033847696136,-1.1769654542506003,2.0553877802702125
2024-06-14,1.6422802634588507,-6.230220666908071,-2.9920888903670506,-1.1946113422611315,-5.7559145989613425,-2.3627925155112584,-3.61774826439224,-2.3589558830281354,-1.7150064619343541,-2.1951300738473067,1.313049360584273,0.3376826173174807,-0.6110878674646436,-2.314864144345552,-1.6717425847457612,-1.7264655892175518
